,business_id,name,city,categories,review_id,user_id,stars
3111755,yFMEV3HitX2Q5-PjAxbQow,"""Assembly Bar""",Edinburgh,Modern European;Lounges;Nightlife;Bars;Restaurants;Pubs,L1Uu6a8P0UCeiw8bycOLGg,dibc1MT2Svkjf9rNmdd4_w,4
3114755,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,CpgVs6gl8L7rI3iba0ffDA,CqkdpG2tkCPQA69umlAHsA,4
3114756,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,9jY-ZgUPam-v_L9quM5WDg,E7UTVunQLtiTnGYBlUQFDg,5
3114757,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,ThYN4r_6Eoww_vwyna4BbA,bJ5CG5cBguo09dqLFTyHjw,4
3114759,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,kKgIZncriHWhnpV0pq_fMg,BhYROfCjIJsKUk22_IVHig,2
3114760,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,VaoeXdCGgbxLewd2C7Dy8g,3gPyLLEaJCDldl_l4-W7Iw,4
3114762,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,wNeMSDM11ekOybEi4f9eog,hhTEZQNODA7xPLYRy7Jkew,4
3114764,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,3dUcWC_jdRTo4n2lGDuLng,Z_xbO-Iaxbx-ZRPhLJK-Ew,3
3114765,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,paIJRd-KlDagHbCrq7_TJA,7vJT5yNQwoz3AGDzYdj1cA,3
3114766,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,JLLtMeO2fiY6qxhoKMh8GQ,l_n89Nfn1BSJENwHy9nt-A,4
3114768,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,nRWUKELfRI6tpTAlqdFFOw,OvZ7cVhTcJ55yb_mtUhC1Q,3
3114772,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,8CKBFPpgrIO-O089deV8Og,Cy1PV2TdYeDFA16mUOlr3Q,3
3114773,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,syhspcWYIEfAKQGoVXXHgg,9pT2y3XKs0Iq9Wq_FWnnkA,3
3114774,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,kDmpVpVHGGzB0P3WunVp-A,ZeiM3Uspn6CUThUBt03JSw,2
3114776,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,jlQ45l3pZWeZd568WdqSAA,oKdygoDX5CfDJeXzv_EVaw,3
3114778,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,UJIwkZiJV76qOjAqMgMSnA,EEGwVe2yuihxIrAoSbmnBA,3
3114780,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,m-2gYylaqkjkz1E38igydA,xXQTdJXPGOP-NUYctcQw8g,5
3114781,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,ThXIRlchi0vXYYTivL86UQ,d_ey4ni1O2smjKeFlgu3RQ,4
3114782,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,b7qoifWxhQ1xhx3ujkVgbw,o0WGr8L3BWfH2Bslpnqw6g,3
3114783,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,OBLPGDX8anGv6PGFOaTb_w,fKi8ZF3xpJJkgSusRubeMA,2
3114784,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,HXTHLvMWZVCxF_BwNEivTw,dM9WWt-uMcSdAYBglSrbkw,1
3114785,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,rOgRFEYdllCxPBTV8UBIcQ,yI4LI8-aYYUS9MmrfpidMQ,4
3114786,MGOBNMCuhnYRcaiBj9-g1Q,"""TGI Fridays""",Edinburgh,American (Traditional);Restaurants;Burgers,RpiWh0HUTwvyDlZx0Ihw6g,txzOZrHK9EVY0kYjSuXkKg,3
3124461,gXkFBNyb5w59kjy8Z8QXPA,"""Stac Polly Bistro""",Edinburgh,Restaurants;Brasseries,9Fga-CmPBDEeyWBUJ7Jj6w,5iRCT4uAsyP1UoEUoxbylA,4
3124462,gXkFBNyb5w59kjy8Z8QXPA,"""Stac Polly Bistro""",Edinburgh,Restaurants;Brasseries,45APun83VoAva_c8L7Ndiw,Cy1PV2TdYeDFA16mUOlr3Q,4
3124463,gXkFBNyb5w59kjy8Z8QXPA,"""Stac Polly Bistro""",Edinburgh,Restaurants;Brasseries,RyacIzLmFC-EmCkXNpu-Sg,9nUtGoOnZMPlZdUQV_aqTA,3
3124464,gXkFBNyb5w59kjy8Z8QXPA,"""Stac Polly Bistro""",Edinburgh,Restaurants;Brasseries,VsphajX56OgkqPFV9Mabdg,o0WGr8L3BWfH2Bslpnqw6g,4
3124465,gXkFBNyb5w59kjy8Z8QXPA,"""Stac Polly Bistro""",Edinburgh,Restaurants;Brasseries,zPxuOIbNTX8CJwLVjIF-uQ,LURC3E0DoXYgN9aYTF3XOg,3
3124467,gXkFBNyb5w59kjy8Z8QXPA,"""Stac Polly Bistro""",Edinburgh,Restaurants;Brasseries,BXkWDOckGKf-vxt0_xJHdQ,X2uF3C3YBD24xcgKA104Sw,3
3126354,0D7Z7YRTR1Sw94XMtBycyg,"""Bisque Bar and Brasserie""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars;Scottish;British;Gastropubs,YXSzEj-umxXvOmZi-izirg,Ve44_TZjMKrjKauetKAEPw,2
3126355,0D7Z7YRTR1Sw94XMtBycyg,"""Bisque Bar and Brasserie""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars;Scottish;British;Gastropubs,HOQ76nP8dvo_LvTausKJiw,CqkdpG2tkCPQA69umlAHsA,4
3126357,0D7Z7YRTR1Sw94XMtBycyg,"""Bisque Bar and Brasserie""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars;Scottish;British;Gastropubs,h4gfdAEaw98fjpNmpVx8KA,UvIb5v3biEgcxWKnxf0ocg,4
3126358,0D7Z7YRTR1Sw94XMtBycyg,"""Bisque Bar and Brasserie""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars;Scottish;British;Gastropubs,14O7QHu9t05MBCekl1lbYA,25vWgsIA4HMx9Ep-TSbdOw,4
3126359,0D7Z7YRTR1Sw94XMtBycyg,"""Bisque Bar and Brasserie""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars;Scottish;British;Gastropubs,x4uaB9yPmCfA5KhTz4zSaw,vu2Y7kCTtxhNGmjzWMankw,4
3126362,0D7Z7YRTR1Sw94XMtBycyg,"""Bisque Bar and Brasserie""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars;Scottish;British;Gastropubs,Hlrg1ix3FgrBhqYdcMXsQw,4UQfst9jve4GCSfWpWn2uA,3
3145994,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,gvjIJIUmKYUANPgdbXqiQA,mu6xEHThck91bAyD38XuZQ,4
3145995,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,JgXnk83gSc8eDOmYoibxkA,CqkdpG2tkCPQA69umlAHsA,5
3145998,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,P_KX9yHqogjcsKAFy2qqJA,UvIb5v3biEgcxWKnxf0ocg,4
3145999,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,9S5EyMcaRmy1UWvOcawn7Q,M492mUXwhtW-hU5ydHFFQQ,3
3146002,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,f5ZGjRcp22XXygSFQtPdtQ,8JGqs4-WtU1jMYcdFKEKGg,2
3146003,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,JgTLpvUFz8YxnBDwLmiNnA,1otkilxTrHF6Z1vdrrlZrQ,4
3146004,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,lDPX3rTzRWSbVsUTaJ_7Ug,0CptBiovyRGXJDQxKL-aww,3
3146005,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,z2b8L1CbCE4qUWbNI57q9Q,5Mujjzv-ZH6HhxT-hWCpVg,3
3146007,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,YJaJkP_P_dGVRbneI0n1ZQ,eLdRbA_hHQUR6K3mqaB5yA,4
3146008,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,h0r8mC1RCAQbfmDrfCJDMA,Hzt2Rv6SHaZZEb-4peqEPg,5
3146009,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,je2iwAqmhbUt6RigtCGQJg,j9AYnOtFC90VpDFbma8Q3A,3
3146011,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,nNbJl0BaF3u96fkX0zke9Q,g74l-c4UXDKTwHuScrO3sg,3
3146012,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,zrEMj5IizljTMWy0KjQ6nw,OvZ7cVhTcJ55yb_mtUhC1Q,5
3146013,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,YDs0AtLQVXm0aAA4Yol4pw,clcemNTSlJs3O7iv_Q7BFw,4
3146017,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,Y2vlYtV8XyeU9WsoD72MKA,fcMTpwfLS9F5DWTqlp8ktQ,3
3146019,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,FvU4ayN_zHo52SHpC6G44w,IjzzUtnvNyNWlUrAjPWcvg,2
3146021,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,apjvdIgn_LvJAniSCZ1_1Q,WLE_sZQm2k0yE1rmStp_Eg,2
3146022,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,sSY4sI1lG0M_gJ8G7ndKsA,oKdygoDX5CfDJeXzv_EVaw,4
3146023,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,JsLKfywfFal3YbV9ETHP6Q,xXQTdJXPGOP-NUYctcQw8g,5
3146026,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,nonX0cD_RE50RNSAtPU4-g,utRlrauZEOF_2kASsIoJ7A,4
3146027,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,WyvwPbSmqpQv7iKbTaPBvg,oEshN5oq98_g23MvEnRc5A,5
3146028,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,zy7cn0VF1UgpnjZ3aUkAAA,o0WGr8L3BWfH2Bslpnqw6g,5
3146029,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,50SRme3dr2RP8_B5oE-CxQ,rl4hqDnywPJDCK4wfbXMzg,2
3146030,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,idRjGQtLpHrE5fc7qekWFA,fKi8ZF3xpJJkgSusRubeMA,2
3146031,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,kMeENRzH3RuS2JznA5VqWA,CA2Bnb04pIIE8tVveMDdfQ,4
3146035,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,o095NCpB58Vjw1BZqboS9w,dibc1MT2Svkjf9rNmdd4_w,4
3146037,VgA_WH1hQEaWbWr83-b3sg,"""Le Monde""",Edinburgh,Event Planning & Services;Hotels;Restaurants;Hotels & Travel,_MiazufUaHPRbVxZwpsXsQ,mJJj_SZff6MEWG5Vx1r8Bg,4
3146040,H0IE2OnPSLQSxs3atGEIbw,"""Lancers Brasserie""",Edinburgh,Indian;Fast Food;Restaurants;Pakistani,dg83pGbTs3MKKxDgb1xguA,RNIQdiN2RHamTGwdq6PXqg,4
3146041,H0IE2OnPSLQSxs3atGEIbw,"""Lancers Brasserie""",Edinburgh,Indian;Fast Food;Restaurants;Pakistani,53I8XtaQTQ9HYETf0S_4dA,J_qpI2jCkwv7vPNz_9JeqA,4
3146043,H0IE2OnPSLQSxs3atGEIbw,"""Lancers Brasserie""",Edinburgh,Indian;Fast Food;Restaurants;Pakistani,AEQEnu6Z_betZZh26__C5A,l_n89Nfn1BSJENwHy9nt-A,4
3146044,H0IE2OnPSLQSxs3atGEIbw,"""Lancers Brasserie""",Edinburgh,Indian;Fast Food;Restaurants;Pakistani,zY4LSAGW1L0lpYom8xrEsQ,OvZ7cVhTcJ55yb_mtUhC1Q,4
3146045,H0IE2OnPSLQSxs3atGEIbw,"""Lancers Brasserie""",Edinburgh,Indian;Fast Food;Restaurants;Pakistani,EbHA1gkr0BSbD8GaU4iFnw,Bxl3j_UX2PmRl4nga-_4oA,4
3146046,H0IE2OnPSLQSxs3atGEIbw,"""Lancers Brasserie""",Edinburgh,Indian;Fast Food;Restaurants;Pakistani,0t1BG0Oys86My3vQEIM7ow,4UQfst9jve4GCSfWpWn2uA,4
3146051,H0IE2OnPSLQSxs3atGEIbw,"""Lancers Brasserie""",Edinburgh,Indian;Fast Food;Restaurants;Pakistani,8gysl78vMe4SGqeEdcEo5A,ZeiM3Uspn6CUThUBt03JSw,4
3146052,H0IE2OnPSLQSxs3atGEIbw,"""Lancers Brasserie""",Edinburgh,Indian;Fast Food;Restaurants;Pakistani,5KJutwjgWolOtcpQCskjtA,oKdygoDX5CfDJeXzv_EVaw,4
3146054,H0IE2OnPSLQSxs3atGEIbw,"""Lancers Brasserie""",Edinburgh,Indian;Fast Food;Restaurants;Pakistani,nOC0sUVH9JM5UllEMES2Yg,X2uF3C3YBD24xcgKA104Sw,1
3151298,rUlOBMj6o8cbhnKhQvsHpQ,"""Bob Evans""",Medina,Hotels & Travel;Comfort Food;Salad;Restaurants;Breakfast & Brunch;American (Traditional);Bed & Breakfast,zLD0ioWEltYHteqAQ08rSQ,lAxqYsCgwdOQLZkG_RqcaQ,3
3151515,Fm3CjNZWl8DozT-58E1nnQ,"""Red Kite Café""",Edinburgh,Breakfast & Brunch;Restaurants;Cafes;Bakeries;Food,3FfSYXRi3U17-b6s6NFQEg,VSQyBAZyifo1kxA-ChkP9Q,4
3151516,Fm3CjNZWl8DozT-58E1nnQ,"""Red Kite Café""",Edinburgh,Breakfast & Brunch;Restaurants;Cafes;Bakeries;Food,kf-DW_Jx7YJA6hLF21FoBQ,8ER44ODdYnmWtX8eOTOcdw,4
3154994,CZRba6sPzqpGwWpz5HJdbA,"""Chip Inn""",Edinburgh,Fish & Chips;Restaurants,AFhzDjdxjm1CNzpjTAdnxQ,1cGu1Ml-NXDOT1kqvdG8sg,2
3155183,rRepc3_2tqixwxk1345W3A,"""Edens Kitchen""",Edinburgh,Bistros;Restaurants,PBgJOiBYslSBjiYEqR2K6A,NwVyki35xOcaxhMzHNtHDQ,4
3155184,rRepc3_2tqixwxk1345W3A,"""Edens Kitchen""",Edinburgh,Bistros;Restaurants,gGv0MowE9_pYjbvCApR4pg,t0lb4ZHHAAt1K10bjXIATg,4
3155185,rRepc3_2tqixwxk1345W3A,"""Edens Kitchen""",Edinburgh,Bistros;Restaurants,ETwGkhDcZxR1u4xTNctTqA,txzOZrHK9EVY0kYjSuXkKg,3
3155186,rRepc3_2tqixwxk1345W3A,"""Edens Kitchen""",Edinburgh,Bistros;Restaurants,UDWMvnannDwxUuLeyLYcGQ,CD-cuKfj2wybw2DDQbp5Wg,3
3157654,7Rz3lpa1U5za0C1bql02zw,"""Philpotts""",Edinburgh,Coffee & Tea;Sandwiches;Fast Food;Restaurants;Food,WzrelYKW09U5-Rrfu6PVkQ,UvIb5v3biEgcxWKnxf0ocg,3
3157655,7Rz3lpa1U5za0C1bql02zw,"""Philpotts""",Edinburgh,Coffee & Tea;Sandwiches;Fast Food;Restaurants;Food,BaaEYTpVFndJRvqwY0IsBw,rVEQ7nG4Bo7utMcqURxaIQ,3
3157656,7Rz3lpa1U5za0C1bql02zw,"""Philpotts""",Edinburgh,Coffee & Tea;Sandwiches;Fast Food;Restaurants;Food,DopRGSo3iZs_272jUkbhvA,rJi2YPK6uj4FtE8R7OFQcA,2
3157657,7Rz3lpa1U5za0C1bql02zw,"""Philpotts""",Edinburgh,Coffee & Tea;Sandwiches;Fast Food;Restaurants;Food,fEGVBFfXX-BDrBsTFFI2aQ,S2islVfwCgNg3zfzxqty5g,3
3157659,7Rz3lpa1U5za0C1bql02zw,"""Philpotts""",Edinburgh,Coffee & Tea;Sandwiches;Fast Food;Restaurants;Food,wHNsKHANC4x4i0W_f8449Q,oKdygoDX5CfDJeXzv_EVaw,3
3157660,7Rz3lpa1U5za0C1bql02zw,"""Philpotts""",Edinburgh,Coffee & Tea;Sandwiches;Fast Food;Restaurants;Food,xT_eA21UzxtC-hDmE6n4ow,OdUSlS-S6qfZFnDUCKzwEg,3
3157661,7Rz3lpa1U5za0C1bql02zw,"""Philpotts""",Edinburgh,Coffee & Tea;Sandwiches;Fast Food;Restaurants;Food,dw1a5MJPUKhiOI2zQtkg7A,X2uF3C3YBD24xcgKA104Sw,2
3157662,7Rz3lpa1U5za0C1bql02zw,"""Philpotts""",Edinburgh,Coffee & Tea;Sandwiches;Fast Food;Restaurants;Food,g4-SzYRUn04xZrR_MNukWg,tQuEVOwokhp63Xl6wEvmqg,3
3157663,7Rz3lpa1U5za0C1bql02zw,"""Philpotts""",Edinburgh,Coffee & Tea;Sandwiches;Fast Food;Restaurants;Food,g5I-bzI1xpQfpcE6bpJNZA,mJJj_SZff6MEWG5Vx1r8Bg,2
3158564,Lu1raYd7YmH7Eqkjjy3D3A,"""Maialino""",Edinburgh,Italian;Delicatessen;Restaurants;Food;Coffee & Tea,cRg2ys7Jjii7qC6a9ILfqA,VdAFcSPJgMvCAmp869X2gQ,4
3158565,Lu1raYd7YmH7Eqkjjy3D3A,"""Maialino""",Edinburgh,Italian;Delicatessen;Restaurants;Food;Coffee & Tea,NQCyhWYeQx6NscMXYCZ9HQ,LURC3E0DoXYgN9aYTF3XOg,4
3158567,Lu1raYd7YmH7Eqkjjy3D3A,"""Maialino""",Edinburgh,Italian;Delicatessen;Restaurants;Food;Coffee & Tea,JgMO51Ji03KQ-uEd55MH7g,lr22Y8AqhDdqLa3Wl0s_fw,5
3168725,mwO4cm8qs32djjve5ni_Vg,"""Chop Chop Leith""",Edinburgh,Chinese;Restaurants,J5LbWhNbh-HL0sgEIR9zzA,bcxcQhp0sKYd9eUnEVUzPA,3
3168726,mwO4cm8qs32djjve5ni_Vg,"""Chop Chop Leith""",Edinburgh,Chinese;Restaurants,cMQjbuVW9vs5XfOmH0mjfA,ghC0cN7g97I9JN6XYe-wmw,2
3168727,mwO4cm8qs32djjve5ni_Vg,"""Chop Chop Leith""",Edinburgh,Chinese;Restaurants,JQgwXwwLxppVwzjMqkcJtg,G1NhKQuCe20rKoRq4uGsKg,5
3168730,mwO4cm8qs32djjve5ni_Vg,"""Chop Chop Leith""",Edinburgh,Chinese;Restaurants,e1OcMSv3s2PPFboeeoEr7Q,s85sNAMlsrI0xCRvfj7Jrw,3
3168731,mwO4cm8qs32djjve5ni_Vg,"""Chop Chop Leith""",Edinburgh,Chinese;Restaurants,Cra3h0Rurx6-L2RQQBAWAw,xwJgGjg_GAMvd5HyO1Ajrg,4
3168733,mwO4cm8qs32djjve5ni_Vg,"""Chop Chop Leith""",Edinburgh,Chinese;Restaurants,TZQjL6PlD_jJodjwlH8nkw,J6E6NSpJqMBib9ydbchicg,2
3168735,mwO4cm8qs32djjve5ni_Vg,"""Chop Chop Leith""",Edinburgh,Chinese;Restaurants,tfHUHhmfwL-jcXTXIZBl_A,VRVCKQhYDCkzaEDce8GEtQ,5
3168737,mwO4cm8qs32djjve5ni_Vg,"""Chop Chop Leith""",Edinburgh,Chinese;Restaurants,YNBI741AVQyhZMjDE8le8Q,fcMTpwfLS9F5DWTqlp8ktQ,3
3168738,mwO4cm8qs32djjve5ni_Vg,"""Chop Chop Leith""",Edinburgh,Chinese;Restaurants,5WwokNEtEC1Wz3AW2eV0ag,dPA1RBX8-pF54IQGvwpyRA,5
3168740,mwO4cm8qs32djjve5ni_Vg,"""Chop Chop Leith""",Edinburgh,Chinese;Restaurants,Xuidzw9wtzPde_QRyxkjlg,fKi8ZF3xpJJkgSusRubeMA,4
3168741,mwO4cm8qs32djjve5ni_Vg,"""Chop Chop Leith""",Edinburgh,Chinese;Restaurants,6omQwbWZhuTX--MznYPh3w,U55y_61paae1f6r6vgITJw,5
3168743,mwO4cm8qs32djjve5ni_Vg,"""Chop Chop Leith""",Edinburgh,Chinese;Restaurants,QxggWaw7H5St2TmTbCviGg,FSTZjd727upEKYE6lTQVwg,5
3178063,NZ2zuKcxDAHOoyYjLcUZKg,"""La Petite Mort""",Edinburgh,Restaurants;Nightlife;Bars;British;Modern European;Cocktail Bars,i7F2L3RYSu_-fczieVqU1w,s85sNAMlsrI0xCRvfj7Jrw,5
3178064,NZ2zuKcxDAHOoyYjLcUZKg,"""La Petite Mort""",Edinburgh,Restaurants;Nightlife;Bars;British;Modern European;Cocktail Bars,ld5-PM_rOsdl79yrOT7Ysg,yuFHrb8YQtVuzu0eEXvJtA,4
3178065,NZ2zuKcxDAHOoyYjLcUZKg,"""La Petite Mort""",Edinburgh,Restaurants;Nightlife;Bars;British;Modern European;Cocktail Bars,J53s1OVHC_Q55ZU0G91XVw,oMyqf4PtBmsBK-tEeXopmg,5
3178068,NZ2zuKcxDAHOoyYjLcUZKg,"""La Petite Mort""",Edinburgh,Restaurants;Nightlife;Bars;British;Modern European;Cocktail Bars,RMUbFDuqE6DYDJJiCNe84Q,fKi8ZF3xpJJkgSusRubeMA,5
3178069,NZ2zuKcxDAHOoyYjLcUZKg,"""La Petite Mort""",Edinburgh,Restaurants;Nightlife;Bars;British;Modern European;Cocktail Bars,dIUVciA5cbg5P-t43D5ZpA,X2uF3C3YBD24xcgKA104Sw,4
3178693,FfbBQZ85mWHEjQNzphcvKw,"""Silver Bowl""",Edinburgh,Chinese;Restaurants,WKo511N8ekKgQRLhE--59Q,Mqg4L8flJmg8pqeR-uYyRg,4
3178694,FfbBQZ85mWHEjQNzphcvKw,"""Silver Bowl""",Edinburgh,Chinese;Restaurants,p8IqQBepEFNaWGB3LVW2ww,H5TEwR-OD0XxILGNaewohA,2
3178696,FfbBQZ85mWHEjQNzphcvKw,"""Silver Bowl""",Edinburgh,Chinese;Restaurants,wcJDTx09Y0HtQqq9lDmmgQ,Cy1PV2TdYeDFA16mUOlr3Q,5
3178697,FfbBQZ85mWHEjQNzphcvKw,"""Silver Bowl""",Edinburgh,Chinese;Restaurants,715pTCV_NpxayKo6EBDM5w,SJHZlBsy0GF_HYRN7wG-6A,3
3178698,FfbBQZ85mWHEjQNzphcvKw,"""Silver Bowl""",Edinburgh,Chinese;Restaurants,dXdwCfUpYw89oT3OhECUlw,9nUtGoOnZMPlZdUQV_aqTA,5
3178700,FfbBQZ85mWHEjQNzphcvKw,"""Silver Bowl""",Edinburgh,Chinese;Restaurants,VWEdd0ZUoGbVCCU6w-wtxQ,utRlrauZEOF_2kASsIoJ7A,5
3178701,FfbBQZ85mWHEjQNzphcvKw,"""Silver Bowl""",Edinburgh,Chinese;Restaurants,_f6XLCWtnomHjMt3GRU1fg,rl4hqDnywPJDCK4wfbXMzg,4
3178702,FfbBQZ85mWHEjQNzphcvKw,"""Silver Bowl""",Edinburgh,Chinese;Restaurants,SeMDli3a1aYh6NIz3Ej9gA,fKi8ZF3xpJJkgSusRubeMA,4
3178781,xFOjC9yqSEecm3q9HZ1s4Q,"""Amore Dogs""",Edinburgh,Italian;Restaurants,lhtRJ8alFyeUbxXGGmkC9Q,UvIb5v3biEgcxWKnxf0ocg,5
3178782,xFOjC9yqSEecm3q9HZ1s4Q,"""Amore Dogs""",Edinburgh,Italian;Restaurants,inUIL_VYlXCsB9lli_W4ZQ,cqecqnFK2eu88VtKJLHpiA,4
3178784,xFOjC9yqSEecm3q9HZ1s4Q,"""Amore Dogs""",Edinburgh,Italian;Restaurants,D0Qe4R0dDq6HgHY2AdN44Q,5Mujjzv-ZH6HhxT-hWCpVg,4
3178785,xFOjC9yqSEecm3q9HZ1s4Q,"""Amore Dogs""",Edinburgh,Italian;Restaurants,lR58Ppg9nCik6tyiSWI_dQ,rJi2YPK6uj4FtE8R7OFQcA,4
3178788,xFOjC9yqSEecm3q9HZ1s4Q,"""Amore Dogs""",Edinburgh,Italian;Restaurants,Q3ifHc--hC3ozgIU_Ufw1A,a3gOqd146V4T8MIgbC3aMw,5
3178790,xFOjC9yqSEecm3q9HZ1s4Q,"""Amore Dogs""",Edinburgh,Italian;Restaurants,wZ2tgUl1tSIq4Mzqk5dB3g,Cy1PV2TdYeDFA16mUOlr3Q,3
3178791,xFOjC9yqSEecm3q9HZ1s4Q,"""Amore Dogs""",Edinburgh,Italian;Restaurants,CWWyC_yJWahMp-xnin0HsA,utRlrauZEOF_2kASsIoJ7A,4
